sample_date,test_date,wrrf_name,wrrf_abbreviation,Concentration (N1 Copies/L),Per capita load (N1 copies per day per population),annotation,population_served
2021-05-09T00:00:00.000Z,2021-05-10T00:00:00.000Z,Coney Island,CI,111000.0,5.51E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-10T00:00:00.000Z,,Coney Island,,100300.0,4.57E7,,682342.0
2021-05-11T00:00:00.000Z,2021-05-12T00:00:00.000Z,Coney Island,CI,89600.0,3.63E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-12T00:00:00.000Z,,Coney Island,,84220.0,3.418E7,,682342.0
2021-05-13T00:00:00.000Z,,Coney Island,,78840.0,3.206E7,,682342.0
2021-05-14T00:00:00.000Z,,Coney Island,,73460.0,2.994E7,,682342.0
2021-05-15T00:00:00.000Z,,Coney Island,,68080.0,2.782E7,,682342.0
2021-05-16T00:00:00.000Z,2021-05-17T00:00:00.000Z,Coney Island,CI,62700.0,2.57E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-17T00:00:00.000Z,,Coney Island,,85850.0,3.485E7,,682342.0
2021-05-18T00:00:00.000Z,2021-05-19T00:00:00.000Z,Coney Island,CI,109000.0,4.4E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-19T00:00:00.000Z,,Coney Island,,96300.0,3.864E7,,682342.0
2021-05-20T00:00:00.000Z,,Coney Island,,83600.0,3.328E7,,682342.0
2021-05-21T00:00:00.000Z,,Coney Island,,70900.0,2.792E7,,682342.0
2021-05-22T00:00:00.000Z,,Coney Island,,58200.0,2.256E7,,682342.0
2021-05-23T00:00:00.000Z,2021-05-24T00:00:00.000Z,Coney Island,CI,45500.0,1.72E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-24T00:00:00.000Z,,Coney Island,,35450.0,1.38E7,,682342.0
2021-05-25T00:00:00.000Z,2021-05-26T00:00:00.000Z,Coney Island,CI,25400.0,1.04E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-26T00:00:00.000Z,,Coney Island,,23620.0,1.082E7,,682342.0
2021-05-27T00:00:00.000Z,,Coney Island,,21840.0,1.124E7,,682342.0
2021-05-28T00:00:00.000Z,,Coney Island,,20060.0,1.166E7,,682342.0
2021-05-29T00:00:00.000Z,,Coney Island,,18280.0,1.208E7,,682342.0
2021-05-30T00:00:00.000Z,2021-05-31T00:00:00.000Z,Coney Island,CI,16500.0,1.25E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-05-31T00:00:00.000Z,,Coney Island,,16050.0,9195000.0,,682342.0
2021-06-01T00:00:00.000Z,2021-06-02T00:00:00.000Z,Coney Island,CI,15600.0,5890000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-02T00:00:00.000Z,,Coney Island,,16740.0,6438000.0,,682342.0
2021-06-03T00:00:00.000Z,,Coney Island,,17880.0,6986000.0,,682342.0
2021-06-04T00:00:00.000Z,,Coney Island,,19020.0,7534000.0,,682342.0
2021-06-05T00:00:00.000Z,,Coney Island,,20160.0,8082000.0,,682342.0
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Coney Island,CI,21300.0,8630000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-07T00:00:00.000Z,,Coney Island,,24450.0,1.4665E7,,682342.0
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Coney Island,CI,27600.0,2.07E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-09T00:00:00.000Z,,Coney Island,,28480.0,1.916E7,,682342.0
2021-06-10T00:00:00.000Z,,Coney Island,,29360.0,1.762E7,,682342.0
2021-06-11T00:00:00.000Z,,Coney Island,,30240.0,1.608E7,,682342.0
2021-06-12T00:00:00.000Z,,Coney Island,,31120.0,1.454E7,,682342.0
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Coney Island,CI,32000.0,1.3E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-14T00:00:00.000Z,,Coney Island,,23400.0,9695000.0,,682342.0
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Coney Island,CI,14800.0,6390000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-16T00:00:00.000Z,,Coney Island,,28114.285714285714,1.2562857142857142E7,,682342.0
2021-06-17T00:00:00.000Z,,Coney Island,,41428.57142857143,1.8735714285714284E7,,682342.0
2021-06-18T00:00:00.000Z,,Coney Island,,54742.857142857145,2.490857142857143E7,,682342.0
2021-06-19T00:00:00.000Z,,Coney Island,,68057.14285714286,3.108142857142857E7,,682342.0
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Coney Island,CI,81371.42857142857,3.725428571428572E7,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-21T00:00:00.000Z,,Coney Island,,94685.71428571429,4.342714285714286E7,,682342.0
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Coney Island,CI,108000.0,4.96E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-23T00:00:00.000Z,,Coney Island,,90100.0,4.1162E7,,682342.0
2021-06-24T00:00:00.000Z,,Coney Island,,72200.0,3.2724E7,,682342.0
2021-06-25T00:00:00.000Z,,Coney Island,,54300.0,2.4286E7,,682342.0
2021-06-26T00:00:00.000Z,,Coney Island,,36400.0,1.5848E7,,682342.0
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Coney Island,CI,18500.0,7410000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-28T00:00:00.000Z,,Coney Island,,30750.0,1.1955E7,,682342.0
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Coney Island,CI,43000.0,1.65E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-06-30T00:00:00.000Z,,Coney Island,,42500.0,1.727142857142857E7,,682342.0
2021-07-01T00:00:00.000Z,,Coney Island,,42000.0,1.804285714285714E7,,682342.0
2021-07-02T00:00:00.000Z,,Coney Island,,41500.0,1.8814285714285716E7,,682342.0
2021-07-03T00:00:00.000Z,,Coney Island,,41000.0,1.9585714285714287E7,,682342.0
2021-07-04T00:00:00.000Z,,Coney Island,,40500.0,2.035714285714286E7,,682342.0
2021-07-05T00:00:00.000Z,,Coney Island,,40000.0,2.112857142857143E7,,682342.0
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Coney Island,CI,39500.0,2.19E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-07-07T00:00:00.000Z,,Coney Island,,37400.0,2.016E7,,682342.0
2021-07-08T00:00:00.000Z,,Coney Island,,35300.0,1.842E7,,682342.0
2021-07-09T00:00:00.000Z,,Coney Island,,33200.0,1.668E7,,682342.0
2021-07-10T00:00:00.000Z,,Coney Island,,31100.0,1.494E7,,682342.0
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,Coney Island,CI,29000.0,1.32E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-07-12T00:00:00.000Z,,Coney Island,,42050.0,1.84E7,,682342.0
2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,Coney Island,CI,55100.0,2.36E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-07-14T00:00:00.000Z,,Coney Island,,56000.0,2.39E7,,682342.0
2021-07-15T00:00:00.000Z,,Coney Island,,56900.0,2.42E7,,682342.0
2021-07-16T00:00:00.000Z,,Coney Island,,57800.0,2.45E7,,682342.0
2021-07-17T00:00:00.000Z,,Coney Island,,58700.0,2.48E7,,682342.0
2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,Coney Island,CI,59600.0,2.51E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-07-19T00:00:00.000Z,,Coney Island,,62300.0,2.754285714285714E7,,682342.0
2021-07-20T00:00:00.000Z,,Coney Island,CI,65000.0,2.9985714285714284E7,,682342.0
2021-07-21T00:00:00.000Z,,Coney Island,,67700.0,3.242857142857143E7,,682342.0
2021-07-22T00:00:00.000Z,,Coney Island,,70400.0,3.487142857142857E7,,682342.0
2021-07-23T00:00:00.000Z,,Coney Island,,73100.0,3.731428571428572E7,,682342.0
2021-07-24T00:00:00.000Z,,Coney Island,,75800.0,3.975714285714286E7,,682342.0
2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,Coney Island,CI,78500.0,4.22E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-07-26T00:00:00.000Z,,Coney Island,,88000.0,4.524285714285714E7,,682342.0
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Coney Island,CI,97500.0,4.828571428571428E7,analytical issue,682342.0
2021-07-28T00:00:00.000Z,,Coney Island,,107000.0,5.132857142857143E7,,682342.0
2021-07-29T00:00:00.000Z,,Coney Island,,116500.0,5.437142857142857E7,,682342.0
2021-07-30T00:00:00.000Z,,Coney Island,,126000.0,5.741428571428572E7,,682342.0
2021-07-31T00:00:00.000Z,,Coney Island,,135500.0,6.045714285714286E7,,682342.0
2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,Coney Island,CI,145000.0,6.35E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-02T00:00:00.000Z,,Coney Island,,164500.0,7.01E7,,682342.0
2021-08-03T00:00:00.000Z,2021-08-04T00:00:00.000Z,Coney Island,CI,184000.0,7.67E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-04T00:00:00.000Z,,Coney Island,,225000.0,9.676E7,,682342.0
2021-08-05T00:00:00.000Z,,Coney Island,,266000.0,1.1682E8,,682342.0
2021-08-06T00:00:00.000Z,,Coney Island,,307000.0,1.3688E8,,682342.0
2021-08-07T00:00:00.000Z,,Coney Island,,348000.0,1.5694E8,,682342.0
2021-08-08T00:00:00.000Z,2021-08-09T00:00:00.000Z,Coney Island,CI,389000.0,1.77E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-09T00:00:00.000Z,,Coney Island,,450500.0,1.88E8,,682342.0
2021-08-10T00:00:00.000Z,2021-08-11T00:00:00.000Z,Coney Island,CI,512000.0,1.99E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-11T00:00:00.000Z,,Coney Island,,464200.0,1.808E8,,682342.0
2021-08-12T00:00:00.000Z,,Coney Island,,416400.0,1.626E8,,682342.0
2021-08-13T00:00:00.000Z,,Coney Island,,368600.0,1.444E8,,682342.0
2021-08-14T00:00:00.000Z,,Coney Island,,320800.0,1.262E8,,682342.0
2021-08-15T00:00:00.000Z,2021-08-16T00:00:00.000Z,Coney Island,CI,273000.0,1.08E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-16T00:00:00.000Z,,Coney Island,,204500.0,8.04E7,,682342.0
2021-08-17T00:00:00.000Z,2021-08-18T00:00:00.000Z,Coney Island,CI,136000.0,5.28E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-18T00:00:00.000Z,,Coney Island,,111300.0,4.496E7,,682342.0
2021-08-19T00:00:00.000Z,,Coney Island,,86600.0,3.712E7,,682342.0
2021-08-20T00:00:00.000Z,,Coney Island,,61900.0,2.928E7,,682342.0
2021-08-21T00:00:00.000Z,,Coney Island,,37200.0,2.144E7,,682342.0
2021-08-22T00:00:00.000Z,2021-08-23T00:00:00.000Z,Coney Island,CI,12500.0,1.36E7,Concentration below Method Limit of Quantification (above Method Limit of Detection); this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-23T00:00:00.000Z,,Coney Island,,133250.0,7.98E7,,682342.0
2021-08-24T00:00:00.000Z,2021-08-25T00:00:00.000Z,Coney Island,CI,254000.0,1.46E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-25T00:00:00.000Z,,Coney Island,,214460.0,1.2218E8,,682342.0
2021-08-26T00:00:00.000Z,,Coney Island,,174920.0,9.836E7,,682342.0
2021-08-27T00:00:00.000Z,,Coney Island,,135380.0,7.454E7,,682342.0
2021-08-28T00:00:00.000Z,,Coney Island,,95840.0,5.072E7,,682342.0
2021-08-29T00:00:00.000Z,2021-08-30T00:00:00.000Z,Coney Island,CI,56300.0,2.69E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-08-30T00:00:00.000Z,,Coney Island,,84150.0,3.925E7,,682342.0
2021-08-31T00:00:00.000Z,2021-09-01T00:00:00.000Z,Coney Island,CI,112000.0,5.16E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-01T00:00:00.000Z,,Coney Island,,129428.57142857142,6.094285714285714E7,,682342.0
2021-09-02T00:00:00.000Z,,Coney Island,,146857.14285714284,7.028571428571428E7,,682342.0
2021-09-03T00:00:00.000Z,,Coney Island,,164285.7142857143,7.962857142857143E7,,682342.0
2021-09-04T00:00:00.000Z,,Coney Island,,181714.2857142857,8.897142857142857E7,,682342.0
2021-09-05T00:00:00.000Z,,Coney Island,,199142.85714285713,9.831428571428572E7,,682342.0
2021-09-06T00:00:00.000Z,,Coney Island,,216571.42857142858,1.0765714285714287E8,,682342.0
2021-09-07T00:00:00.000Z,2021-09-08T00:00:00.000Z,Coney Island,CI,234000.0,1.17E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-08T00:00:00.000Z,,Coney Island,,209600.0,1.0416E8,,682342.0
2021-09-09T00:00:00.000Z,,Coney Island,,185200.0,9.132E7,,682342.0
2021-09-10T00:00:00.000Z,,Coney Island,,160800.0,7.848E7,,682342.0
2021-09-11T00:00:00.000Z,,Coney Island,,136400.0,6.564E7,,682342.0
2021-11-21T00:00:00.000Z,2021-11-22T00:00:00.000Z,Coney Island,CI,103000.0,4.29E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-12T00:00:00.000Z,2021-09-13T00:00:00.000Z,Coney Island,CI,112000.0,5.28E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-13T00:00:00.000Z,,Coney Island,,62400.0,2.9215E7,,682342.0
2021-09-14T00:00:00.000Z,2021-09-15T00:00:00.000Z,Coney Island,CI,12800.0,5630000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-15T00:00:00.000Z,,Coney Island,,31240.0,1.3624E7,,682342.0
2021-09-16T00:00:00.000Z,,Coney Island,,49680.0,2.1618E7,,682342.0
2021-09-17T00:00:00.000Z,,Coney Island,,68120.0,2.9612E7,,682342.0
2021-09-18T00:00:00.000Z,,Coney Island,,86560.0,3.7606E7,,682342.0
2021-09-19T00:00:00.000Z,2021-09-20T00:00:00.000Z,Coney Island,CI,105000.0,4.56E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-20T00:00:00.000Z,,Coney Island,,127000.0,5.465E7,,682342.0
2021-09-21T00:00:00.000Z,2021-09-22T00:00:00.000Z,Coney Island,CI,149000.0,6.37E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-22T00:00:00.000Z,,Coney Island,,137400.0,5.884E7,,682342.0
2021-09-23T00:00:00.000Z,,Coney Island,,125800.0,5.398E7,,682342.0
2021-09-24T00:00:00.000Z,,Coney Island,,114200.0,4.912E7,,682342.0
2021-09-25T00:00:00.000Z,,Coney Island,,102600.0,4.426E7,,682342.0
2021-09-26T00:00:00.000Z,2021-09-27T00:00:00.000Z,Coney Island,CI,91000.0,3.94E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-27T00:00:00.000Z,,Coney Island,,99000.0,4.435E7,,682342.0
2021-09-28T00:00:00.000Z,2021-09-29T00:00:00.000Z,Coney Island,CI,107000.0,4.93E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-09-29T00:00:00.000Z,,Coney Island,,128800.0,5.718E7,,682342.0
2021-09-30T00:00:00.000Z,,Coney Island,,150600.0,6.506E7,,682342.0
2021-10-01T00:00:00.000Z,,Coney Island,,172400.0,7.294E7,,682342.0
2021-10-02T00:00:00.000Z,,Coney Island,,194200.0,8.082E7,,682342.0
2021-10-03T00:00:00.000Z,2021-10-04T00:00:00.000Z,Coney Island,CI,216000.0,8.87E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-04T00:00:00.000Z,,Coney Island,,169500.0,6.995E7,,682342.0
2021-10-05T00:00:00.000Z,2021-10-06T00:00:00.000Z,Coney Island,CI,123000.0,5.12E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-06T00:00:00.000Z,,Coney Island,,118900.0,4.978571428571428E7,,682342.0
2021-10-07T00:00:00.000Z,,Coney Island,,114800.0,4.8371428571428575E7,,682342.0
2021-10-08T00:00:00.000Z,,Coney Island,,110700.0,4.695714285714286E7,,682342.0
2021-10-09T00:00:00.000Z,,Coney Island,,106600.0,4.554285714285714E7,,682342.0
2021-10-10T00:00:00.000Z,,Coney Island,,102500.0,4.4128571428571425E7,,682342.0
2021-10-11T00:00:00.000Z,,Coney Island,,98400.0,4.271428571428572E7,,682342.0
2021-10-12T00:00:00.000Z,2021-10-13T00:00:00.000Z,Coney Island,CI,94300.0,4.13E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-13T00:00:00.000Z,,Coney Island,,97640.0,4.166E7,,682342.0
2021-10-14T00:00:00.000Z,,Coney Island,,100980.0,4.202E7,,682342.0
2021-10-15T00:00:00.000Z,,Coney Island,,104320.0,4.238E7,,682342.0
2021-10-16T00:00:00.000Z,,Coney Island,,107660.0,4.274E7,,682342.0
2021-10-17T00:00:00.000Z,2021-10-18T00:00:00.000Z,Coney Island,CI,111000.0,4.31E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-18T00:00:00.000Z,,Coney Island,,92350.0,3.585E7,,682342.0
2021-10-19T00:00:00.000Z,2021-10-20T00:00:00.000Z,Coney Island,CI,73700.0,2.86E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-20T00:00:00.000Z,,Coney Island,,77320.0,3.012E7,,682342.0
2021-10-21T00:00:00.000Z,,Coney Island,,80940.0,3.164E7,,682342.0
2021-10-22T00:00:00.000Z,,Coney Island,,84560.0,3.316E7,,682342.0
2021-10-23T00:00:00.000Z,,Coney Island,,88180.0,3.468E7,,682342.0
2021-10-24T00:00:00.000Z,2021-10-25T00:00:00.000Z,Coney Island,CI,91800.0,3.62E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-25T00:00:00.000Z,,Coney Island,,65850.0,3.645E7,,682342.0
2021-10-26T00:00:00.000Z,2021-10-17T00:00:00.000Z,Coney Island,CI,39900.0,3.67E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-10-27T00:00:00.000Z,,Coney Island,,42114.28571428572,3.505714285714286E7,,682342.0
2021-10-28T00:00:00.000Z,,Coney Island,,44328.57142857143,3.3414285714285713E7,,682342.0
2021-10-29T00:00:00.000Z,,Coney Island,,46542.857142857145,3.177142857142857E7,,682342.0
2021-10-30T00:00:00.000Z,,Coney Island,,48757.142857142855,3.012857142857143E7,,682342.0
2021-10-31T00:00:00.000Z,,Coney Island,,50971.42857142857,2.8485714285714284E7,,682342.0
2021-11-01T00:00:00.000Z,,Coney Island,,53185.71428571429,2.684285714285714E7,,682342.0
2021-11-02T00:00:00.000Z,2021-11-03T00:00:00.000Z,Coney Island,CI,55400.0,2.52E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-11-03T00:00:00.000Z,,Coney Island,,58260.0,2.642E7,,682342.0
2021-11-04T00:00:00.000Z,,Coney Island,,61120.0,2.764E7,,682342.0
2021-11-05T00:00:00.000Z,,Coney Island,,63980.0,2.886E7,,682342.0
2021-11-06T00:00:00.000Z,,Coney Island,,66840.0,3.008E7,,682342.0
2021-11-07T00:00:00.000Z,2021-11-08T00:00:00.000Z,Coney Island,CI,69700.0,3.13E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-11-08T00:00:00.000Z,,Coney Island,,74885.71428571429,3.34E7,,682342.0
2021-11-09T00:00:00.000Z,,Coney Island,,80071.42857142857,3.55E7,,682342.0
2021-11-10T00:00:00.000Z,,Coney Island,,85257.14285714286,3.76E7,,682342.0
2021-11-11T00:00:00.000Z,,Coney Island,,90442.85714285714,3.97E7,,682342.0
2021-11-12T00:00:00.000Z,,Coney Island,,95628.57142857142,4.18E7,,682342.0
2021-11-13T00:00:00.000Z,,Coney Island,,100814.28571428571,4.39E7,,682342.0
2021-11-14T00:00:00.000Z,2021-11-15T00:00:00.000Z,Coney Island,CI,106000.0,4.6E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-11-15T00:00:00.000Z,,Coney Island,,105571.42857142857,4.555714285714286E7,,682342.0
2021-11-16T00:00:00.000Z,,Coney Island,,105142.85714285714,4.511428571428572E7,,682342.0
2021-11-17T00:00:00.000Z,,Coney Island,,104714.28571428571,4.4671428571428575E7,,682342.0
2021-11-18T00:00:00.000Z,,Coney Island,,104285.71428571429,4.4228571428571425E7,,682342.0
2021-11-19T00:00:00.000Z,,Coney Island,,103857.14285714286,4.378571428571428E7,,682342.0
2021-11-20T00:00:00.000Z,,Coney Island,,103428.57142857143,4.334285714285714E7,,682342.0
2021-11-22T00:00:00.000Z,,Coney Island,,126285.71428571429,5.22E7,,682342.0
2021-11-23T00:00:00.000Z,,Coney Island,,149571.42857142858,6.15E7,,682342.0
2021-11-24T00:00:00.000Z,,Coney Island,,172857.14285714284,7.08E7,,682342.0
2021-11-25T00:00:00.000Z,,Coney Island,,196142.85714285716,8.01E7,,682342.0
2021-11-26T00:00:00.000Z,,Coney Island,,219428.57142857142,8.94E7,,682342.0
2021-11-27T00:00:00.000Z,,Coney Island,,242714.2857142857,9.87E7,,682342.0
2021-11-28T00:00:00.000Z,2021-11-29T00:00:00.000Z,Coney Island,CI,266000.0,1.08E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-11-29T00:00:00.000Z,,Coney Island,,225500.0,9.26E7,,682342.0
2021-11-30T00:00:00.000Z,2021-12-01T00:00:00.000Z,Coney Island,CI,185000.0,7.72E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-12-01T00:00:00.000Z,,Coney Island,,212200.0,9.376E7,,682342.0
2021-12-02T00:00:00.000Z,,Coney Island,,239400.0,1.1032E8,,682342.0
2021-12-03T00:00:00.000Z,,Coney Island,,266600.0,1.2688E8,,682342.0
2021-12-04T00:00:00.000Z,,Coney Island,,293800.0,1.4344E8,,682342.0
2021-12-05T00:00:00.000Z,2021-12-06T00:00:00.000Z,Coney Island,CI,321000.0,1.6E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-12-06T00:00:00.000Z,,Coney Island,,275000.0,1.2575E8,,682342.0
2021-12-07T00:00:00.000Z,2021-12-08T00:00:00.000Z,Coney Island,CI,229000.0,9.15E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-12-08T00:00:00.000Z,,Coney Island,,293200.0,1.19E8,,682342.0
2021-12-09T00:00:00.000Z,,Coney Island,,357400.0,1.465E8,,682342.0
2021-12-10T00:00:00.000Z,,Coney Island,,421600.0,1.74E8,,682342.0
2021-12-11T00:00:00.000Z,,Coney Island,,485800.0,2.015E8,,682342.0
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,Coney Island,CI,550000.0,2.29E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-12-13T00:00:00.000Z,,Coney Island,,574000.0,2.275E8,,682342.0
2021-12-14T00:00:00.000Z,2021-12-15T00:00:00.000Z,Coney Island,CI,598000.0,2.26E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-12-15T00:00:00.000Z,,Coney Island,,634200.0,2.396E8,,682342.0
2021-12-16T00:00:00.000Z,,Coney Island,,670400.0,2.532E8,,682342.0
2021-12-17T00:00:00.000Z,,Coney Island,,706600.0,2.668E8,,682342.0
2021-12-18T00:00:00.000Z,,Coney Island,,742800.0,2.804E8,,682342.0
2021-12-19T00:00:00.000Z,2021-12-20T00:00:00.000Z,Coney Island,CI,779000.0,2.94E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342.0
2021-12-20T00:00:00.000Z,,Coney Island,,1004857.1428571428,3.8128571428571427E8,,682342.0
